x	n=0	n=1	n=2	n=3
-7.45	0.483505		-0.108678		-0.159433		0.139258		
-7.44	0.485655		-0.1064		-0.160669		0.138484		
-7.43	0.487761		-0.104108		-0.161892		0.137697		
-7.42	0.48982		-0.101802		-0.163102		0.136898		
-7.41	0.491833		-0.099484		-0.164299		0.136086		
-7.4	0.493799		-0.0971527		-0.165481		0.135262		
-7.39	0.495719		-0.0948087		-0.16665		0.134425		
-7.38	0.497591		-0.0924522		-0.167806		0.133576		
-7.37	0.499417		-0.0900834		-0.168947		0.132714		
-7.36	0.501194		-0.0877025		-0.170074		0.13184		
-7.35	0.502925		-0.0853098		-0.171187		0.130954		
-7.34	0.504607		-0.0829055		-0.172285		0.130056		
-7.33	0.506241		-0.0804897		-0.173369		0.129146		
-7.32	0.507826		-0.0780628		-0.174438		0.128224		
-7.31	0.509363		-0.0756248		-0.175493		0.12729		
-7.3	0.510851		-0.0731761		-0.176533		0.126344		
-7.29	0.51229		-0.0707169		-0.177558		0.125386		
-7.28	0.51368		-0.0682473		-0.178568		0.124416		
-7.27	0.51502		-0.0657677		-0.179563		0.123435		
-7.26	0.51631		-0.0632781		-0.180542		0.122443		
-7.25	0.517551		-0.0607789		-0.181507		0.121438		
-7.24	0.518742		-0.0582704		-0.182456		0.120422		
-7.23	0.519882		-0.0557526		-0.183389		0.119395		
-7.22	0.520972		-0.0532258		-0.184306		0.118357		
-7.21	0.522011		-0.0506904		-0.185208		0.117307		
-7.2	0.522999		-0.0481464		-0.186094		0.116246		
-7.19	0.523937		-0.0455942		-0.186964		0.115174		
-7.18	0.524823		-0.043034		-0.187818		0.114091		
-7.17	0.525658		-0.0404659		-0.188656		0.112997		
-7.16	0.526441		-0.0378903		-0.189478		0.111893		
-7.15	0.527173		-0.0353074		-0.190283		0.110777		
-7.14	0.527854		-0.0327174		-0.191072		0.109651		
-7.13	0.528482		-0.0301206		-0.191844		0.108514		
-7.12	0.529059		-0.0275172		-0.1926		0.107367		
-7.11	0.529583		-0.0249074		-0.193339		0.106209		
-7.1	0.530055		-0.0222915		-0.194061		0.105041		
-7.09	0.530474		-0.0196697		-0.194766		0.103862		
-7.08	0.530842		-0.0170423		-0.195455		0.102674		
-7.07	0.531156		-0.0144095		-0.196126		0.101475		
-7.06	0.531418		-0.0117716		-0.196781		0.100266		
-7.05	0.531627		-0.00912879		-0.197418		0.0990472		
-7.04	0.531783		-0.00648133		-0.198038		0.0978187		
-7.03	0.531886		-0.00382946		-0.19864		0.0965803		
-7.02	0.531936		-0.00117344		-0.199225		0.0953323		
-7.01	0.531933		0.00148647		-0.199793		0.0940747		
-7	0.531877		0.00415004		-0.200343		0.0928077		
-6.99	0.531767		0.00681701		-0.200876		0.0915312		
-6.98	0.531604		0.00948714		-0.20139		0.0902455		
