Time		Tempurature
79.53		20.4568
79.54		20.4597
79.55		20.4625
79.56		20.4654
79.57		20.4682
79.58		20.4711
79.59		20.4739
79.6		20.4768
79.61		20.4796
79.62		20.4824
79.63		20.4853
79.64		20.4881
79.65		20.491
79.66		20.4938
79.67		20.4967
79.68		20.4995
79.69		20.5023
79.7		20.5052
79.71		20.508
79.72		20.5109
79.73		20.5137
79.74		20.5165
79.75		20.5194
79.76		20.5222
79.77		20.5251
79.78		20.5279
79.79		20.5307
79.8		20.5336
79.81		20.5364
79.82		20.5393
79.83		20.5421
79.84		20.5449
79.85		20.5478
79.86		20.5506
79.87		20.5535
79.88		20.5563
79.89		20.5591
79.9		20.562
79.91		20.5648
79.92		20.5676
79.93		20.5705
79.94		20.5733
79.95		20.5761
79.96		20.579
79.97		20.5818
79.98		20.5847
79.99		20.5875
80		20.5903
80.01		20.5932
80.02		20.596
80.03		20.5988
80.04		20.6017
80.05		20.6045
80.06		20.6073
80.07		20.6102
80.08		20.613
80.09		20.6158
80.1		20.6187
80.11		20.6215
80.12		20.6243
80.13		20.6271
80.14		20.63
80.15		20.6328
80.16		20.6356
80.17		20.6385
80.18		20.6413
80.19		20.6441
80.2		20.647
80.21		20.6498
80.22		20.6526
80.23		20.6554
80.24		20.6583
80.25		20.6611
80.26		20.6639
80.27		20.6668
80.28		20.6696
80.29		20.6724
80.3		20.6752
80.31		20.6781
80.32		20.6809
80.33		20.6837
80.34		20.6865
80.35		20.6894
80.36		20.6922
80.37		20.695
80.38		20.6978
80.39		20.7007
80.4		20.7035
80.41		20.7063
80.42		20.7091
80.43		20.712
80.44		20.7148
80.45		20.7176
80.46		20.7204
80.47		20.7233
80.48		20.7261
80.49		20.7289
80.5		20.7317
80.51		20.7345
80.52		20.7374
80.53		20.7402
80.54		20.743
80.55		20.7458
80.56		20.7487
80.57		20.7515
80.58		20.7543
80.59		20.7571
80.6		20.7599
80.61		20.7628
80.62		20.7656
80.63		20.7684
80.64		20.7712
80.65		20.774
80.66		20.7768
80.67		20.7797
80.68		20.7825
80.69		20.7853
80.7		20.7881
80.71		20.7909
80.72		20.7937
80.73		20.7966
80.74		20.7994
80.75		20.8022
80.76		20.805
80.77		20.8078
80.78		20.8106
80.79		20.8135
80.8		20.8163
80.81		20.8191
80.82		20.8219
80.83		20.8247
80.84		20.8275
80.85		20.8303
80.86		20.8332
80.87		20.836
80.88		20.8388
80.89		20.8416
80.9		20.8444
80.91		20.8472
80.92		20.85
80.93		20.8528
80.94		20.8557
80.95		20.8585
80.96		20.8613
80.97		20.8641
80.98		20.8669
80.99		20.8697
81		20.8725
81.01		20.8753
81.02		20.8781
81.03		20.8809
81.04		20.8837
81.05		20.8866
81.06		20.8894
81.07		20.8922
81.08		20.895
81.09		20.8978
81.1		20.9006
81.11		20.9034
81.12		20.9062
81.13		20.909
81.14		20.9118
81.15		20.9146
81.16		20.9174
81.17		20.9202
81.18		20.923
81.19		20.9259
81.2		20.9287
81.21		20.9315
81.22		20.9343
81.23		20.9371
81.24		20.9399
81.25		20.9427
81.26		20.9455
81.27		20.9483
81.28		20.9511
81.29		20.9539
81.3		20.9567
81.31		20.9595
81.32		20.9623
81.33		20.9651
81.34		20.9679
81.35		20.9707
81.36		20.9735
81.37		20.9763
81.38		20.9791
81.39		20.9819
81.4		20.9847
81.41		20.9875
81.42		20.9903
81.43		20.9931
81.44		20.9959
81.45		20.9987
81.46		21.0015
81.47		21.0043
81.48		21.0071
81.49		21.0099
81.5		21.0127
81.51		21.0155
81.52		21.0183
81.53		21.0211
81.54		21.0239
81.55		21.0267
81.56		21.0295
81.57		21.0323
81.58		21.0351
81.59		21.0379
81.6		21.0406
81.61		21.0434
81.62		21.0462
81.63		21.049
81.64		21.0518
81.65		21.0546
81.66		21.0574
81.67		21.0602
81.68		21.063
81.69		21.0658
81.7		21.0686
81.71		21.0714
81.72		21.0742
81.73		21.077
81.74		21.0797
81.75		21.0825
81.76		21.0853
81.77		21.0881
81.78		21.0909
81.79		21.0937
81.8		21.0965
81.81		21.0993
81.82		21.1021
81.83		21.1049
81.84		21.1077
81.85		21.1104
81.86		21.1132
81.87		21.116
81.88		21.1188
81.89		21.1216
81.9		21.1244
81.91		21.1272
81.92		21.13
81.93		21.1327
81.94		21.1355
81.95		21.1383
81.96		21.1411
81.97		21.1439
81.98		21.1467
81.99		21.1495
82		21.1522
82.01		21.155
82.02		21.1578
82.03		21.1606
82.04		21.1634
82.05		21.1662
82.06		21.1689
82.07		21.1717
82.08		21.1745
82.09		21.1773
82.1		21.1801
82.11		21.1829
82.12		21.1856
82.13		21.1884
82.14		21.1912
82.15		21.194
82.16		21.1968
82.17		21.1996
82.18		21.2023
82.19		21.2051
82.2		21.2079
82.21		21.2107
82.22		21.2135
82.23		21.2162
82.24		21.219
82.25		21.2218
82.26		21.2246
82.27		21.2274
82.28		21.2301
82.29		21.2329
82.3		21.2357
82.31		21.2385
82.32		21.2412
82.33		21.244
82.34		21.2468
82.35		21.2496
82.36		21.2523
82.37		21.2551
82.38		21.2579
82.39		21.2607
82.4		21.2634
82.41		21.2662
82.42		21.269
82.43		21.2718
82.44		21.2745
82.45		21.2773
82.46		21.2801
82.47		21.2829
82.48		21.2856
82.49		21.2884
82.5		21.2912
82.51		21.294
82.52		21.2967
82.53		21.2995
82.54		21.3023
82.55		21.3051
82.56		21.3078
82.57		21.3106
82.58		21.3134
82.59		21.3161
82.6		21.3189
82.61		21.3217
82.62		21.3244
82.63		21.3272
82.64		21.33
82.65		21.3328
82.66		21.3355
82.67		21.3383
82.68		21.3411
82.69		21.3438
82.7		21.3466
82.71		21.3494
82.72		21.3521
82.73		21.3549
82.74		21.3577
82.75		21.3604
82.76		21.3632
82.77		21.366
82.78		21.3687
82.79		21.3715
82.8		21.3743
82.81		21.377
82.82		21.3798
82.83		21.3826
82.84		21.3853
82.85		21.3881
82.86		21.3909
82.87		21.3936
82.88		21.3964
82.89		21.3991
82.9		21.4019
82.91		21.4047
82.92		21.4074
82.93		21.4102
82.94		21.413
82.95		21.4157
82.96		21.4185
82.97		21.4212
82.98		21.424
82.99		21.4268
83		21.4295
83.01		21.4323
83.02		21.435
83.03		21.4378
83.04		21.4406
83.05		21.4433
83.06		21.4461
83.07		21.4488
83.08		21.4516
83.09		21.4544
83.1		21.4571
83.11		21.4599
83.12		21.4626
83.13		21.4654
83.14		21.4682
83.15		21.4709
83.16		21.4737
83.17		21.4764
83.18		21.4792
83.19		21.4819
83.2		21.4847
83.21		21.4875
83.22		21.4902
83.23		21.493
83.24		21.4957
83.25		21.4985
83.26		21.5012
83.27		21.504
83.28		21.5067
83.29		21.5095
83.3		21.5122
83.31		21.515
83.32		21.5177
83.33		21.5205
83.34		21.5233
83.35		21.526
83.36		21.5288
83.37		21.5315
83.38		21.5343
83.39		21.537
83.4		21.5398
83.41		21.5425
83.42		21.5453
83.43		21.548
83.44		21.5508
83.45		21.5535
83.46		21.5563
83.47		21.559
83.48		21.5618
83.49		21.5645
83.5		21.5673
83.51		21.57
83.52		21.5728
83.53		21.5755
83.54		21.5783
83.55		21.581
83.56		21.5837
83.57		21.5865
83.58		21.5892
83.59		21.592
83.6		21.5947
83.61		21.5975
83.62		21.6002
83.63		21.603
83.64		21.6057
83.65		21.6085
83.66		21.6112
83.67		21.614
83.68		21.6167
83.69		21.6194
83.7		21.6222
83.71		21.6249
83.72		21.6277
83.73		21.6304
83.74		21.6332
83.75		21.6359
83.76		21.6386
83.77		21.6414
83.78		21.6441
83.79		21.6469
83.8		21.6496
83.81		21.6524
83.82		21.6551
83.83		21.6578
83.84		21.6606
83.85		21.6633
83.86		21.6661
83.87		21.6688
83.88		21.6715
83.89		21.6743
83.9		21.677
83.91		21.6798
83.92		21.6825
83.93		21.6852
83.94		21.688
83.95		21.6907
83.96		21.6934
83.97		21.6962
83.98		21.6989
83.99		21.7017
84		21.7044
84.01		21.7071
84.02		21.7099
84.03		21.7126
84.04		21.7153
84.05		21.7181
84.06		21.7208
84.07		21.7235
84.08		21.7263
84.09		21.729
84.1		21.7317
84.11		21.7345
84.12		21.7372
84.13		21.7399
84.14		21.7427
84.15		21.7454
84.16		21.7481
84.17		21.7509
84.18		21.7536
84.19		21.7563
84.2		21.7591
84.21		21.7618
84.22		21.7645
84.23		21.7673
84.24		21.77
84.25		21.7727
84.26		21.7755
84.27		21.7782
84.28		21.7809
84.29		21.7836
84.3		21.7864
84.31		21.7891
84.32		21.7918
84.33		21.7946
84.34		21.7973
84.35		21.8
84.36		21.8028
84.37		21.8055
84.38		21.8082
84.39		21.8109
84.4		21.8137
84.41		21.8164
84.42		21.8191
84.43		21.8218
84.44		21.8246
84.45		21.8273
84.46		21.83
84.47		21.8327
84.48		21.8355
84.49		21.8382
84.5		21.8409
84.51		21.8436
84.52		21.8464
84.53		21.8491
84.54		21.8518
84.55		21.8545
84.56		21.8573
84.57		21.86
84.58		21.8627
84.59		21.8654
84.6		21.8682
84.61		21.8709
84.62		21.8736
84.63		21.8763
84.64		21.879
84.65		21.8818
84.66		21.8845
84.67		21.8872
84.68		21.8899
84.69		21.8926
84.7		21.8954
84.71		21.8981
84.72		21.9008
84.73		21.9035
84.74		21.9062
84.75		21.909
84.76		21.9117
84.77		21.9144
84.78		21.9171
84.79		21.9198
84.8		21.9225
84.81		21.9253
84.82		21.928
84.83		21.9307
84.84		21.9334
84.85		21.9361
84.86		21.9388
84.87		21.9416
84.88		21.9443
84.89		21.947
84.9		21.9497
84.91		21.9524
84.92		21.9551
84.93		21.9579
84.94		21.9606
84.95		21.9633
84.96		21.966
84.97		21.9687
84.98		21.9714
84.99		21.9741
85		21.9768
85.01		21.9796
85.02		21.9823
85.03		21.985
85.04		21.9877
85.05		21.9904
85.06		21.9931
85.07		21.9958
85.08		21.9985
85.09		22.0013
85.1		22.004
85.11		22.0067
85.12		22.0094
85.13		22.0121
85.14		22.0148
85.15		22.0175
85.16		22.0202
85.17		22.0229
85.18		22.0256
85.19		22.0283
85.2		22.0311
85.21		22.0338
85.22		22.0365
85.23		22.0392
85.24		22.0419
85.25		22.0446
85.26		22.0473
85.27		22.05
85.28		22.0527
85.29		22.0554
85.3		22.0581
85.31		22.0608
85.32		22.0635
85.33		22.0662
85.34		22.0689
85.35		22.0716
85.36		22.0743
85.37		22.0771
85.38		22.0798
85.39		22.0825
85.4		22.0852
85.41		22.0879
85.42		22.0906
85.43		22.0933
85.44		22.096
85.45		22.0987
85.46		22.1014
85.47		22.1041
85.48		22.1068
85.49		22.1095
85.5		22.1122
85.51		22.1149
85.52		22.1176
85.53		22.1203
85.54		22.123
85.55		22.1257
85.56		22.1284
85.57		22.1311
85.58		22.1338
85.59		22.1365
85.6		22.1392
85.61		22.1419
85.62		22.1446
85.63		22.1473
85.64		22.15
85.65		22.1527
85.66		22.1554
85.67		22.1581
85.68		22.1608
85.69		22.1635
85.7		22.1661
85.71		22.1688
85.72		22.1715
85.73		22.1742
85.74		22.1769
85.75		22.1796
85.76		22.1823
85.77		22.185
85.78		22.1877
85.79		22.1904
85.8		22.1931
85.81		22.1958
85.82		22.1985
85.83		22.2012
85.84		22.2039
85.85		22.2066
85.86		22.2093
85.87		22.2119
85.88		22.2146
85.89		22.2173
85.9		22.22
85.91		22.2227
85.92		22.2254
85.93		22.2281
85.94		22.2308
85.95		22.2335
85.96		22.2362
85.97		22.2389
85.98		22.2415
85.99		22.2442
86		22.2469
86.01		22.2496
86.02		22.2523
86.03		22.255
86.04		22.2577
86.05		22.2604
86.06		22.2631
86.07		22.2657
86.08		22.2684
86.09		22.2711
86.1		22.2738
86.11		22.2765
86.12		22.2792
86.13		22.2819
86.14		22.2845
86.15		22.2872
86.16		22.2899
86.17		22.2926
86.18		22.2953
86.19		22.298
86.2		22.3007
86.21		22.3033
86.22		22.306
86.23		22.3087
86.24		22.3114
86.25		22.3141
86.26		22.3168
86.27		22.3194
86.28		22.3221
86.29		22.3248
86.3		22.3275
86.31		22.3302
86.32		22.3328
86.33		22.3355
86.34		22.3382
86.35		22.3409
86.36		22.3436
86.37		22.3462
86.38		22.3489
86.39		22.3516
86.4		22.3543
86.41		22.357
86.42		22.3596
86.43		22.3623
86.44		22.365
86.45		22.3677
86.46		22.3704
86.47		22.373
86.48		22.3757
86.49		22.3784
86.5		22.3811
86.51		22.3837
86.52		22.3864
86.53		22.3891
86.54		22.3918
86.55		22.3945
86.56		22.3971
86.57		22.3998
86.58		22.4025
86.59		22.4052
86.6		22.4078
86.61		22.4105
86.62		22.4132
86.63		22.4159
86.64		22.4185
86.65		22.4212
86.66		22.4239
86.67		22.4265
86.68		22.4292
86.69		22.4319
86.7		22.4346
86.71		22.4372
86.72		22.4399
86.73		22.4426
86.74		22.4453
86.75		22.4479
86.76		22.4506
86.77		22.4533
86.78		22.4559
86.79		22.4586
86.8		22.4613
86.81		22.4639
86.82		22.4666
86.83		22.4693
86.84		22.472
86.85		22.4746
86.86		22.4773
86.87		22.48
86.88		22.4826
86.89		22.4853
86.9		22.488
86.91		22.4906
86.92		22.4933
86.93		22.496
86.94		22.4986
86.95		22.5013
86.96		22.504
86.97		22.5066
86.98		22.5093
86.99		22.512
87		22.5146
87.01		22.5173
87.02		22.52
87.03		22.5226
87.04		22.5253
87.05		22.528
87.06		22.5306
87.07		22.5333
87.08		22.5359
87.09		22.5386
87.1		22.5413
87.11		22.5439
87.12		22.5466
87.13		22.5493
87.14		22.5519
87.15		22.5546
87.16		22.5572
87.17		22.5599
87.18		22.5626
87.19		22.5652
87.2		22.5679
87.21		22.5706
87.22		22.5732
87.23		22.5759
87.24		22.5785
87.25		22.5812
87.26		22.5839
87.27		22.5865
87.28		22.5892
87.29		22.5918
87.3		22.5945
87.31		22.5971
87.32		22.5998
87.33		22.6025
87.34		22.6051
87.35		22.6078
87.36		22.6104
87.37		22.6131
87.38		22.6157
87.39		22.6184
87.4		22.6211
87.41		22.6237
87.42		22.6264
87.43		22.629
87.44		22.6317
87.45		22.6343
87.46		22.637
87.47		22.6396
87.48		22.6423
87.49		22.645
87.5		22.6476
87.51		22.6503
87.52		22.6529
87.53		22.6556
87.54		22.6582
87.55		22.6609
87.56		22.6635
87.57		22.6662
87.58		22.6688
87.59		22.6715
87.6		22.6741
87.61		22.6768
87.62		22.6794
87.63		22.6821
87.64		22.6847
87.65		22.6874
87.66		22.69
87.67		22.6927
87.68		22.6953
87.69		22.698
87.7		22.7006
87.71		22.7033
87.72		22.7059
87.73		22.7086
87.74		22.7112
87.75		22.7139
87.76		22.7165
87.77		22.7192
87.78		22.7218
87.79		22.7245
87.8		22.7271
87.81		22.7298
87.82		22.7324
87.83		22.7351
87.84		22.7377
87.85		22.7403
87.86		22.743
87.87		22.7456
87.88		22.7483
87.89		22.7509
87.9		22.7536
87.91		22.7562
87.92		22.7589
87.93		22.7615
87.94		22.7641
87.95		22.7668
87.96		22.7694
87.97		22.7721
87.98		22.7747
87.99		22.7774
88		22.78
88.01		22.7826
88.02		22.7853
88.03		22.7879
88.04		22.7906
88.05		22.7932
88.06		22.7958
88.07		22.7985
88.08		22.8011
88.09		22.8038
88.1		22.8064
88.11		22.809
88.12		22.8117
88.13		22.8143
88.14		22.817
88.15		22.8196
88.16		22.8222
88.17		22.8249
88.18		22.8275
88.19		22.8302
88.2		22.8328
88.21		22.8354
88.22		22.8381
88.23		22.8407
88.24		22.8433
88.25		22.846
88.26		22.8486
88.27		22.8513
88.28		22.8539
88.29		22.8565
88.3		22.8592
88.31		22.8618
88.32		22.8644
88.33		22.8671
88.34		22.8697
88.35		22.8723
88.36		22.875
88.37		22.8776
88.38		22.8802
88.39		22.8829
88.4		22.8855
88.41		22.8881
88.42		22.8908
88.43		22.8934
88.44		22.896
88.45		22.8987
88.46		22.9013
88.47		22.9039
88.48		22.9066
88.49		22.9092
88.5		22.9118
88.51		22.9144
88.52		22.9171
88.53		22.9197
88.54		22.9223
88.55		22.925
88.56		22.9276
88.57		22.9302
88.58		22.9328
88.59		22.9355
88.6		22.9381
88.61		22.9407
88.62		22.9434
88.63		22.946
88.64		22.9486
88.65		22.9512
88.66		22.9539
88.67		22.9565
88.68		22.9591
88.69		22.9617
88.7		22.9644
88.71		22.967
88.72		22.9696
88.73		22.9723
88.74		22.9749
88.75		22.9775
88.76		22.9801
88.77		22.9828
88.78		22.9854
88.79		22.988
88.8		22.9906
88.81		22.9932
88.82		22.9959
88.83		22.9985
88.84		23.0011
88.85		23.0037
88.86		23.0064
88.87		23.009
88.88		23.0116
88.89		23.0142
88.9		23.0168
88.91		23.0195
88.92		23.0221
88.93		23.0247
88.94		23.0273
88.95		23.03
88.96		23.0326
88.97		23.0352
88.98		23.0378
88.99		23.0404
89		23.043
89.01		23.0457
89.02		23.0483
89.03		23.0509
89.04		23.0535
89.05		23.0561
89.06		23.0588
89.07		23.0614
89.08		23.064
89.09		23.0666
89.1		23.0692
89.11		23.0718
89.12		23.0745
89.13		23.0771
89.14		23.0797
89.15		23.0823
89.16		23.0849
89.17		23.0875
89.18		23.0902
89.19		23.0928
89.2		23.0954
89.21		23.098
89.22		23.1006
89.23		23.1032
89.24		23.1058
89.25		23.1084
89.26		23.1111
89.27		23.1137
89.28		23.1163
89.29		23.1189
89.3		23.1215
89.31		23.1241
89.32		23.1267
89.33		23.1293
89.34		23.132
89.35		23.1346
89.36		23.1372
89.37		23.1398
89.38		23.1424
89.39		23.145
89.4		23.1476
89.41		23.1502
89.42		23.1528
89.43		23.1555
89.44		23.1581
89.45		23.1607
89.46		23.1633
89.47		23.1659
89.48		23.1685
89.49		23.1711
89.5		23.1737
89.51		23.1763
89.52		23.1789
89.53		23.1815
89.54		23.1841
89.55		23.1867
89.56		23.1893
89.57		23.192
89.58		23.1946
89.59		23.1972
89.6		23.1998
89.61		23.2024
89.62		23.205
89.63		23.2076
89.64		23.2102
89.65		23.2128
89.66		23.2154
89.67		23.218
89.68		23.2206
89.69		23.2232
89.7		23.2258
89.71		23.2284
89.72		23.231
89.73		23.2336
89.74		23.2362
89.75		23.2388
89.76		23.2414
89.77		23.244
89.78		23.2466
89.79		23.2492
89.8		23.2518
89.81		23.2544
89.82		23.257
89.83		23.2596
89.84		23.2622
89.85		23.2648
89.86		23.2674
89.87		23.27
89.88		23.2726
89.89		23.2752
89.9		23.2778
89.91		23.2804
89.92		23.283
89.93		23.2856
89.94		23.2882
89.95		23.2908
89.96		23.2934
89.97		23.296
89.98		23.2986
89.99		23.3012
90		23.3038
90.01		23.3064
90.02		23.309
90.03		23.3116
90.04		23.3142
90.05		23.3168
90.06		23.3194
90.07		23.322
90.08		23.3246
90.09		23.3272
90.1		23.3297
90.11		23.3323
90.12		23.3349
90.13		23.3375
90.14		23.3401
90.15		23.3427
90.16		23.3453
90.17		23.3479
90.18		23.3505
90.19		23.3531
90.2		23.3557
90.21		23.3583
90.22		23.3609
90.23		23.3634
90.24		23.366
90.25		23.3686
90.26		23.3712
90.27		23.3738
90.28		23.3764
90.29		23.379
90.3		23.3816
90.31		23.3842
90.32		23.3868
90.33		23.3893
90.34		23.3919
90.35		23.3945
90.36		23.3971
90.37		23.3997
90.38		23.4023
90.39		23.4049
90.4		23.4075
90.41		23.41
90.42		23.4126
90.43		23.4152
90.44		23.4178
90.45		23.4204
90.46		23.423
90.47		23.4256
90.48		23.4281
90.49		23.4307
90.5		23.4333
90.51		23.4359
90.52		23.4385
90.53		23.4411
90.54		23.4437
90.55		23.4462
90.56		23.4488
90.57		23.4514
90.58		23.454
90.59		23.4566
90.6		23.4592
90.61		23.4617
90.62		23.4643
90.63		23.4669
90.64		23.4695
90.65		23.4721
90.66		23.4746
90.67		23.4772
90.68		23.4798
90.69		23.4824
90.7		23.485
90.71		23.4875
90.72		23.4901
90.73		23.4927
90.74		23.4953
90.75		23.4979
90.76		23.5004
90.77		23.503
90.78		23.5056
90.79		23.5082
90.8		23.5108
90.81		23.5133
90.82		23.5159
90.83		23.5185
90.84		23.5211
90.85		23.5236
90.86		23.5262
90.87		23.5288
90.88		23.5314
90.89		23.534
90.9		23.5365
90.91		23.5391
90.92		23.5417
90.93		23.5443
90.94		23.5468
90.95		23.5494
90.96		23.552
90.97		23.5546
90.98		23.5571
90.99		23.5597
91		23.5623
91.01		23.5648
91.02		23.5674
91.03		23.57
91.04		23.5726
91.05		23.5751
91.06		23.5777
91.07		23.5803
91.08		23.5829
91.09		23.5854
91.1		23.588
91.11		23.5906
91.12		23.5931
91.13		23.5957
91.14		23.5983
91.15		23.6008
91.16		23.6034
91.17		23.606
91.18		23.6086
91.19		23.6111
91.2		23.6137
91.21		23.6163
91.22		23.6188
91.23		23.6214
91.24		23.624
91.25		23.6265
91.26		23.6291
91.27		23.6317
91.28		23.6342
91.29		23.6368
91.3		23.6394
91.31		23.6419
91.32		23.6445
91.33		23.6471
91.34		23.6496
91.35		23.6522
91.36		23.6548
91.37		23.6573
91.38		23.6599
91.39		23.6625
91.4		23.665
91.41		23.6676
91.42		23.6702
91.43		23.6727
91.44		23.6753
91.45		23.6779
91.46		23.6804
91.47		23.683
91.48		23.6855
91.49		23.6881
91.5		23.6907
91.51		23.6932
91.52		23.6958
91.53		23.6983
91.54		23.7009
91.55		23.7035
91.56		23.706
91.57		23.7086
91.58		23.7112
91.59		23.7137
91.6		23.7163
91.61		23.7188
91.62		23.7214
91.63		23.724
91.64		23.7265
91.65		23.7291
91.66		23.7316
91.67		23.7342
91.68		23.7367
91.69		23.7393
91.7		23.7419
91.71		23.7444
91.72		23.747
91.73		23.7495
91.74		23.7521
91.75		23.7546
91.76		23.7572
91.77		23.7598
91.78		23.7623
91.79		23.7649
91.8		23.7674
91.81		23.77
91.82		23.7725
91.83		23.7751
91.84		23.7776
91.85		23.7802
91.86		23.7828
91.87		23.7853
91.88		23.7879
91.89		23.7904
91.9		23.793
91.91		23.7955
91.92		23.7981
91.93		23.8006
91.94		23.8032
91.95		23.8057
91.96		23.8083
91.97		23.8108
91.98		23.8134
91.99		23.8159
92		23.8185
92.01		23.821
92.02		23.8236
92.03		23.8261
92.04		23.8287
92.05		23.8312
92.06		23.8338
92.07		23.8363
92.08		23.8389
92.09		23.8414
92.1		23.844
92.11		23.8465
92.12		23.8491
92.13		23.8516
92.14		23.8542
92.15		23.8567
92.16		23.8593
92.17		23.8618
92.18		23.8644
92.19		23.8669
92.2		23.8695
92.21		23.872
92.22		23.8746
92.23		23.8771
92.24		23.8797
92.25		23.8822
92.26		23.8847
92.27		23.8873
92.28		23.8898
92.29		23.8924
92.3		23.8949
92.31		23.8975
92.32		23.9
92.33		23.9026
92.34		23.9051
92.35		23.9076
92.36		23.9102
92.37		23.9127
92.38		23.9153
92.39		23.9178
92.4		23.9204
92.41		23.9229
92.42		23.9254
92.43		23.928
92.44		23.9305
92.45		23.9331
92.46		23.9356
92.47		23.9381
92.48		23.9407
92.49		23.9432
92.5		23.9458
92.51		23.9483
92.52		23.9508
92.53		23.9534
92.54		23.9559
92.55		23.9585
92.56		23.961
92.57		23.9635
92.58		23.9661
92.59		23.9686
92.6		23.9712
92.61		23.9737
92.62		23.9762
92.63		23.9788
92.64		23.9813
92.65		23.9838
92.66		23.9864
92.67		23.9889
92.68		23.9915
92.69		23.994
92.7		23.9965
92.71		23.9991
92.72		24.0016
92.73		24.0041
92.74		24.0067
92.75		24.0092
92.76		24.0117
92.77		24.0143
92.78		24.0168
92.79		24.0193
92.8		24.0219
92.81		24.0244
92.82		24.0269
92.83		24.0295
92.84		24.032
92.85		24.0345
92.86		24.0371
92.87		24.0396
92.88		24.0421
92.89		24.0447
92.9		24.0472
92.91		24.0497
92.92		24.0522
92.93		24.0548
92.94		24.0573
92.95		24.0598
92.96		24.0624
92.97		24.0649
92.98		24.0674
92.99		24.07
93		24.0725
93.01		24.075
93.02		24.0775
93.03		24.0801
93.04		24.0826
93.05		24.0851
93.06		24.0877
93.07		24.0902
93.08		24.0927
93.09		24.0952
93.1		24.0978
93.11		24.1003
93.12		24.1028
93.13		24.1053
93.14		24.1079
93.15		24.1104
93.16		24.1129
93.17		24.1154
93.18		24.118
93.19		24.1205
93.2		24.123
93.21		24.1255
93.22		24.1281
93.23		24.1306
93.24		24.1331
93.25		24.1356
93.26		24.1382
93.27		24.1407
93.28		24.1432
93.29		24.1457
93.3		24.1483
93.31		24.1508
93.32		24.1533
93.33		24.1558
93.34		24.1583
93.35		24.1609
93.36		24.1634
93.37		24.1659
93.38		24.1684
93.39		24.1709
93.4		24.1735
93.41		24.176
93.42		24.1785
93.43		24.181
93.44		24.1835
93.45		24.1861
93.46		24.1886
93.47		24.1911
93.48		24.1936
93.49		24.1961
93.5		24.1987
93.51		24.2012
93.52		24.2037
93.53		24.2062
93.54		24.2087
93.55		24.2112
93.56		24.2138
93.57		24.2163
93.58		24.2188
93.59		24.2213
93.6		24.2238
93.61		24.2263
93.62		24.2289
93.63		24.2314
93.64		24.2339
93.65		24.2364
93.66		24.2389
93.67		24.2414
93.68		24.2439
93.69		24.2465
93.7		24.249
93.71		24.2515
93.72		24.254
93.73		24.2565
93.74		24.259
93.75		24.2615
93.76		24.264
93.77		24.2666
93.78		24.2691
93.79		24.2716
93.8		24.2741
93.81		24.2766
93.82		24.2791
93.83		24.2816
93.84		24.2841
93.85		24.2866
93.86		24.2892
93.87		24.2917
93.88		24.2942
93.89		24.2967
93.9		24.2992
93.91		24.3017
93.92		24.3042
93.93		24.3067
93.94		24.3092
93.95		24.3117
93.96		24.3142
93.97		24.3167
93.98		24.3193
93.99		24.3218
94		24.3243
94.01		24.3268
94.02		24.3293
94.03		24.3318
94.04		24.3343
94.05		24.3368
94.06		24.3393
94.07		24.3418
94.08		24.3443
94.09		24.3468
94.1		24.3493
94.11		24.3518
94.12		24.3543
94.13		24.3568
94.14		24.3593
94.15		24.3618
94.16		24.3644
94.17		24.3669
94.18		24.3694
94.19		24.3719
94.2		24.3744
94.21		24.3769
94.22		24.3794
94.23		24.3819
94.24		24.3844
94.25		24.3869
94.26		24.3894
