x		n=0			n=1			n=2			n=3			n=4
0.36			1		0.72		-1.4816		-3.94675		6.04794		
0.37			1		0.74		-1.4524		-4.03478		5.72867		
0.38			1		0.76		-1.4224		-4.12102		5.40242		
0.39			1		0.78		-1.3916		-4.20545		5.06935		
0.4			1		0.8		-1.36		-4.288		4.7296		
0.41			1		0.82		-1.3276		-4.36863		4.38332		
0.42			1		0.84		-1.2944		-4.4473		4.03067		
0.43			1		0.86		-1.2604		-4.52394		3.67181		
0.44			1		0.88		-1.2256		-4.59853		3.3069		
0.45			1		0.9		-1.19		-4.671		2.9361		
0.46			1		0.92		-1.1536		-4.74131		2.55959		
0.47			1		0.94		-1.1164		-4.80942		2.17755		
0.48			1		0.96		-1.0784		-4.87526		1.79015		
0.49			1		0.98		-1.0396		-4.93881		1.39757		
0.5			1		1		-1		-5		1		
0.51			1		1.02		-0.9596		-5.05879		0.597632		
0.52			1		1.04		-0.9184		-5.11514		0.190659		
0.53			1		1.06		-0.8764		-5.16898		-0.220723		
0.54			1		1.08		-0.8336		-5.22029		-0.636311		
0.55			1		1.1		-0.79		-5.269		-1.0559		
0.56			1		1.12		-0.7456		-5.31507		-1.47928		
0.57			1		1.14		-0.7004		-5.35846		-1.90624		
0.58			1		1.16		-0.6544		-5.3991		-2.33656		
0.59			1		1.18		-0.6076		-5.43697		-2.77002		
0.6			1		1.2		-0.56		-5.472		-3.2064		
0.61			1		1.22		-0.5116		-5.50415		-3.64547		
0.62			1		1.24		-0.4624		-5.53338		-4.08699		
0.63			1		1.26		-0.4124		-5.55962		-4.53073		
0.64			1		1.28		-0.3616		-5.58285		-4.97645		
0.65			1		1.3		-0.31		-5.603		-5.4239		
0.66			1		1.32		-0.2576		-5.62003		-5.87284		
0.67			1		1.34		-0.2044		-5.6339		-6.32302		
0.68			1		1.36		-0.1504		-5.64454		-6.77418		
0.69			1		1.38		-0.0956		-5.65193		-7.22606		
0.7			1		1.4		-0.04		-5.656		-7.6784		
0.71			1		1.42		0.0164		-5.65671		-8.13093		
0.72			1		1.44		0.0736		-5.65402		-8.58338		
0.73			1		1.46		0.1316		-5.64786		-9.03548		
0.74			1		1.48		0.1904		-5.63821		-9.48695		
0.75			1		1.5		0.25		-5.625		-9.9375		
